,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
19880,fpss-outp-fps3,../inputs/case6515rte.graphml,6515,8104,2344,10,14400,9619,4,1315.0,1315,0.0,Optimal,334,2215024,22,185012,80
19881,fpss-outp-fps1-fps3,../inputs/case89pegase.graphml,89,206,43,8,422,186,3,13.0,13,0.0,Optimal,1,7179,3,112,0
19882,fpss-outp-fps3,../inputs/case6515rte.graphml,6515,8104,2344,8,15085,9692,0,1319.0,1319,0.0,Optimal,12705,20625006,21,107906,85
19883,fpss-outp-fps1,../inputs/case_GB2224.graphml,2224,2804,1367,11,6333,5040,3,322.0,322,0.0,Optimal,1846,2905206,27,33957,129
19884,fpss-outp,../inputs/case3375wp.graphml,3374,4068,889,9,6078,4268,1,816.0,816,0.0,Optimal,39,544981,12,12583,73
19885,fpss-outp-fps1-fps2-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,6,36746,55035,1,3124.0,3124,0.0,Optimal,1648,16953473,13,160556,6
19886,fpss-outp-fps2,../inputs/case145.graphml,145,422,71,18,528,494,4,18.0,18,0.0,Optimal,1,78277,13,813,26
19887,fpss-outp-fps1,../inputs/case_Western.graphml,10024,12241,4106,9,24075,17778,4,1830.0,1830,0.0,Optimal,2052,20613241,25,182631,28
19888,fpss-outp-fps3,../inputs/case_illinois200.graphml,200,245,44,1,802,388,0,97.0,97,0.0,Optimal,1,10348,3,216,0
19889,fpss-outp-fps1-fps2,../inputs/case96rts.graphml,73,108,9,1,316,153,2,33.0,33,0.0,Optimal,1,5269,7,223,3
19890,fpss-outp-fps3,../inputs/case30.graphml,30,41,7,1,130,66,0,13.0,13,0.0,Optimal,1,3232,5,83,1
19891,fpss-outp-fps1-fps2-fps3,../inputs/case145.graphml,145,422,71,7,922,1060,3,18.0,18,0.0,Optimal,538,257370,15,1548,9
19892,fpss-outp-fps1,../inputs/case6468rte.graphml,6468,8065,2384,4,18773,11506,1,1408.0,1408,0.0,Optimal,1688,24685918,38,343244,53
19893,fpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,7,22185,12570,1,2014.0,2014,0.0,Optimal,1663,10287871,25,250217,247
19894,fpss-outp-fps1-fps2-fps3,../inputs/case_iceland118.graphml,189,203,110,0,869,590,2,96.0,96,0.0,Optimal,1,7012,5,510,4
19895,fpss-outp-fps2-fps3,../inputs/case145.graphml,145,422,71,2,1220,1020,4,35.0,35,0.0,Optimal,1857,484788,13,1497,17
19896,fpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,0,29983,15292,0,4235.0,4235,0.0,Optimal,1838,6158886,52,359495,976
19897,fpss-outp-fps3,../inputs/case2848rte.graphml,2848,3442,1023,7,6927,4374,1,587.0,587,0.0,Optimal,858,1448655,13,25169,57
19898,fpss-outp-fps2,../inputs/case2848rte.graphml,2848,3442,1023,4,8258,4445,4,637.0,637,0.0,Optimal,2340,4138291,31,58149,107
19899,fpss-outp-fps1,../inputs/case9241pegase.graphml,9241,14207,2902,29,17511,13671,0,2010.0,2010,0.0,Optimal,1,2151984,14,141708,31
19900,fpss-outp-fps1-fps2-fps3,../inputs/case2868rte.graphml,2868,3471,983,9,6391,5289,0,598.0,598,0.0,Optimal,1,341367,9,8020,2
19901,fpss-outp-fps1-fps2-fps3,../inputs/case14.graphml,14,20,2,4,24,17,4,3.0,3,0.0,Optimal,1,740,2,15,0
19902,fpss-outp-fps2,../inputs/case9241pegase.graphml,9241,14207,2902,0,45305,21694,1,6600.0,6600,0.0,Optimal,1902,8029732,33,355835,977
19903,fpss-outp-fps1,../inputs/case13659pegase.graphml,13659,18625,4024,11,30193,20511,1,2794.0,2794,0.0,Optimal,3939,21549212,16,250092,21
19904,fpss-outp-fps2-fps3,../inputs/case3012wp.graphml,3012,3566,726,5,5665,3860,4,758.0,758,0.0,Optimal,1,531041,18,15339,68
19905,fpss-outp-fps2,../inputs/case6515rte.graphml,6515,8104,2344,13,13986,9416,1,1315.0,1315,0.0,Optimal,2585,5506716,19,142541,80
19906,fpss-outp-fps2,../inputs/case2869pegase.graphml,2869,3968,869,13,5469,3907,3,612.0,612,0.0,Optimal,1,193996,11,14747,37
19907,fpss-outp-fps1-fps2,../inputs/case6468rte.graphml,6468,8065,2384,4,18773,12056,4,1408.0,1408,0.0,Optimal,1778,29645480,33,262316,50
19908,fpss-outp-fps1-fps3,../inputs/case1888rte.graphml,1888,2308,681,11,4122,3377,2,375.0,375,0.0,Optimal,1,87186,6,4408,1
19909,fpss-outp-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,10,19987,13151,1,2010.0,2010,0.0,Optimal,12866,36237776,19,145481,131
19910,fpss-outp-fps2,../inputs/case3120sp.graphml,3120,3684,798,3,7307,4330,3,794.0,794,0.0,Optimal,1952,12483388,32,45811,107
19911,fpss-outp-fps2,../inputs/case_south_carolina500.graphml,500,584,211,8,1393,796,4,76.0,76,0.0,Optimal,1,22783,7,1468,2
19912,fpss-outp-fps1-fps3,../inputs/case300.graphml,300,409,66,9,517,437,0,72.0,72,0.0,Optimal,1,9169,3,263,0
19913,fpss-outp-fps1-fps3,../inputs/case6ww.graphml,6,11,1,4,19,9,3,1.0,1,0.0,Optimal,1,645,2,10,0
19914,fpss-outp-fps2,../inputs/case9241pegase.graphml,9241,14207,2902,1,43753,20142,0,4316.0,4316,0.0,Optimal,4267,25020968,26,188016,492
19915,fpss-outp-fps2,../inputs/case11_iwamoto.graphml,11,11,6,1,44,24,0,4.0,4,0.0,Optimal,1,1925,2,56,1
19916,fpss-outp-fps1-fps3,../inputs/case2737sop.graphml,2737,3266,655,6,4924,3849,2,683.0,683,0.0,Optimal,1,206308,10,9014,2
19917,fpss-outp-fps1-fps2-fps3,../inputs/case2746wop.graphml,2746,3300,709,0,11387,6682,3,2041.0,2041,0.0,Optimal,1,168904,5,8325,6
19918,fpss-outp-fps1,../inputs/case_south_carolina500.graphml,500,584,211,12,1365,971,2,75.0,75,0.0,Optimal,1,18293,3,711,0
19919,fpss-outp-fps1-fps3,../inputs/case_iceland118.graphml,189,203,110,6,501,400,1,39.0,39,0.0,Optimal,1,8007,4,231,0
19920,fpss-outp-fps1-fps2,../inputs/case9241pegase.graphml,9241,14207,2902,21,18221,14009,3,2010.0,2010,0.0,Optimal,1,1777229,15,148722,24
19921,fpss-outp-fps3,../inputs/case_GB2224.graphml,2224,2804,1367,10,6410,4158,2,322.0,322,0.0,Optimal,1797,2307071,32,53684,223
19922,fpss-outp-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,35,17116,12671,0,2010.0,2010,0.0,Optimal,69,1937992,18,160858,132
19923,fpss-outp-fps1-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,20,27888,48929,4,2729.0,2729,0.0,Optimal,1,1841766,11,127923,10
19924,fpss-outp-fps1,../inputs/case6495rte.graphml,6495,8084,2344,1,27945,15088,4,2969.0,2969,0.0,Optimal,1,1569995,21,237716,73
19925,fpss-outp,../inputs/case1951rte.graphml,1951,2375,651,0,8852,4553,4,1332.0,1332,0.0,Optimal,1736,855821,34,45645,254
19926,fpss-outp-fps2,../inputs/case2746wop.graphml,2746,3300,709,1,10908,5760,2,1187.0,1187,0.0,Optimal,2696,2818762,15,24564,72
19927,fpss-outp-fps1-fps2,../inputs/case30.graphml,30,41,7,7,51,44,4,6.0,6,0.0,Optimal,1,1034,3,37,0
19928,fpss-outp,../inputs/case1888rte.graphml,1888,2308,681,5,5191,2723,4,393.0,393,0.0,Optimal,860,838548,16,18012,70
19929,fpss-outp-fps1-fps2-fps3,../inputs/case_ieee30.graphml,30,41,7,6,62,46,3,6.0,6,0.0,Optimal,1,1224,4,37,0
19930,fpss-outp-fps1,../inputs/case6515rte.graphml,6515,8104,2344,11,14257,10772,4,1315.0,1315,0.0,Optimal,4937,10082614,22,139415,60
19931,fpss-outp-fps1-fps2,../inputs/case2848rte.graphml,2848,3442,1023,2,10255,5911,2,862.0,862,0.0,Optimal,2004,6170697,28,61275,21
19932,fpss-outp-fps2,../inputs/case13659pegase.graphml,13659,18625,4024,21,27762,22888,4,2726.0,2726,0.0,Optimal,71,3368339,16,222128,99
19933,fpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,11,14200,8863,0,1314.0,1314,0.0,Optimal,1,1175003,25,185247,107
19934,fpss-outp-fps1-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,34,17186,14493,3,2010.0,2010,0.0,Optimal,5433,19457418,9,122772,9
19935,fpss-outp-fps1-fps2-fps3,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,12098,4,1306.0,1306,0.0,Optimal,3403,9067151,15,109688,11
19936,fpss-outp-fps2-fps3,../inputs/case2869pegase.graphml,2869,3968,869,10,5661,4215,2,612.0,612,0.0,Optimal,1,205796,10,13646,31
19937,fpss-outp,../inputs/case300.graphml,300,409,66,4,683,395,2,76.0,76,0.0,Optimal,1,19365,9,907,6
19938,fpss-outp-fps1-fps2,../inputs/case9241pegase.graphml,9241,14207,2902,18,18562,14026,3,2010.0,2010,0.0,Optimal,9212,29003413,14,115611,26
19939,fpss-outp-fps2-fps3,../inputs/case6468rte.graphml,6468,8065,2384,6,16476,10434,2,1313.0,1313,0.0,Optimal,1713,6144850,17,150289,125
19940,fpss-outp-fps2,../inputs/case13659pegase.graphml,13659,18625,4024,37,26244,22833,3,2721.0,2721,0.0,Optimal,1,1511553,14,244897,111
19941,fpss-outp,../inputs/case2383wp.graphml,2383,2886,552,0,9861,5318,1,1841.0,1841,0.0,Optimal,1,154103,11,10231,96
19942,fpss-outp-fps3,../inputs/case89pegase.graphml,89,206,43,5,468,161,2,14.0,14,0.0,Optimal,1,10321,5,219,1
19943,fpss-outp-fps1,../inputs/case4gs.graphml,4,4,0,0,12,8,3,4.0,4,0.0,Optimal,0,185,1,1,0
19944,fpss-outp-fps1-fps2-fps3,../inputs/case_south_carolina500.graphml,500,584,211,4,1680,1163,4,89.0,89,0.0,Optimal,5585,1281212,8,1627,0
19945,fpss-outp-fps3,../inputs/case3375wp.graphml,3374,4068,889,3,8436,4821,4,851.0,851,0.0,Optimal,2532,16677467,32,60243,111
19946,fpss-outp-fps3,../inputs/case_ieee30.graphml,30,41,7,1,134,64,1,12.0,12,0.0,Optimal,1,1341,3,43,0
19947,fpss-outp-fps1,../inputs/case145.graphml,145,422,71,4,1118,390,1,23.0,23,0.0,Optimal,2083,994250,39,4692,95
19948,fpss-outp-fps1,../inputs/case6470rte.graphml,6470,8066,2352,12,13945,10719,3,1303.0,1303,0.0,Optimal,206,1596659,21,169261,43
19949,fpss-outp-fps3,../inputs/case2869pegase.graphml,2869,3968,869,11,5606,4046,1,612.0,612,0.0,Optimal,1,196772,11,13760,28
19950,fpss-outp-fps2-fps3,../inputs/case2848rte.graphml,2848,3442,1023,11,6235,4548,2,585.0,585,0.0,Optimal,1,130975,6,8715,38
19951,fpss-outp-fps2-fps3,../inputs/case_south_carolina500.graphml,500,584,211,5,1560,881,4,83.0,83,0.0,Optimal,1,78447,9,1854,2
19952,fpss-outp-fps2,../inputs/case9241pegase.graphml,9241,14207,2902,8,21161,12752,4,2011.0,2011,0.0,Optimal,2286,9818954,20,212604,188
19953,fpss-outp-fps1,../inputs/case13659pegase.graphml,13659,18625,4024,15,28522,20383,0,2751.0,2751,0.0,Optimal,35,3236315,14,142624,19
19954,fpss-outp-fps1-fps2,../inputs/case300.graphml,300,409,66,5,613,427,2,75.0,75,0.0,Optimal,1,13053,7,626,1
19955,fpss-outp-fps2-fps3,../inputs/case6470rte.graphml,6470,8066,2352,4,18765,10835,0,1419.0,1419,0.0,Optimal,1770,16450468,29,245285,145
19956,fpss-outp-fps1-fps3,../inputs/case2737sop.graphml,2737,3266,655,6,4924,3849,4,683.0,683,0.0,Optimal,1,206917,10,9141,2
19957,fpss-outp,../inputs/case96rts.graphml,73,108,9,1,316,153,3,33.0,33,0.0,Optimal,1,5425,7,213,3
19958,fpss-outp-fps2,../inputs/case_ieee30.graphml,30,41,7,5,68,43,0,6.0,6,0.0,Optimal,1,4599,4,49,0
19959,fpss-outp-fps3,../inputs/case3120sp.graphml,3120,3684,798,8,5445,3953,0,768.0,768,0.0,Optimal,1,425458,18,18753,58
19960,fpss-outp-fps2,../inputs/case_illinois200.graphml,200,245,44,11,384,274,2,39.0,39,0.0,Optimal,1,4380,3,194,0
19961,fpss-outp,../inputs/case11_iwamoto.graphml,11,11,6,2,36,20,0,2.0,2,0.0,Optimal,1,2056,4,57,1
19962,fpss-outp-fps1,../inputs/case11_iwamoto.graphml,11,11,6,3,30,23,1,2.0,2,0.0,Optimal,1,724,3,21,0
19963,fpss-outp-fps2-fps3,../inputs/case_GBreduced29.graphml,29,50,0,4,60,35,2,7.0,7,0.0,Optimal,1,1402,2,19,0
19964,fpss-outp-fps1-fps2,../inputs/case145.graphml,145,422,71,4,1118,664,0,23.0,23,0.0,Optimal,111142,14764403,33,3817,55
19965,fpss-outp-fps3,../inputs/case1951rte.graphml,1951,2375,651,15,4102,2864,4,393.0,393,0.0,Optimal,1,99029,12,11077,17
19966,fpss-outp-fps1-fps2,../inputs/case4gs.graphml,4,4,0,0,12,8,1,4.0,4,0.0,Optimal,0,280,1,1,0
19967,fpss-outp-fps2-fps3,../inputs/case9.graphml,9,9,4,3,19,13,4,2.0,2,0.0,Optimal,1,761,4,37,1
19968,fpss-outp-fps1-fps2-fps3,../inputs/case2868rte.graphml,2868,3471,983,3,8982,5759,0,722.0,722,0.0,Optimal,1881,4371155,11,12744,2
19969,fpss-outp-fps1,../inputs/case2848rte.graphml,2848,3442,1023,10,6290,4739,0,585.0,585,0.0,Optimal,1,314606,14,24721,12
19970,fpss-outp-fps1-fps3,../inputs/case_Western.graphml,10024,12241,4106,16,23737,18173,1,1825.0,1825,0.0,Optimal,1843,24950197,15,152918,9
19971,fpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,18,18562,12206,1,2010.0,2010,0.0,Optimal,1113,5795851,18,168429,135
19972,fpss-outp,../inputs/case3012wp.graphml,3012,3566,726,1,11674,6200,1,1323.0,1323,0.0,Optimal,1694,2525240,22,38131,98
19973,fpss-outp-fps1-fps2-fps3,../inputs/case300.graphml,300,409,66,4,683,467,0,76.0,76,0.0,Optimal,1,22006,5,398,0
19974,fpss-outp-fps2,../inputs/case3012wp.graphml,3012,3566,726,8,5138,3757,1,755.0,755,0.0,Optimal,1,151368,11,13223,49
19975,fpss-outp-fps3,../inputs/case3012wp.graphml,3012,3566,726,9,5102,3761,0,755.0,755,0.0,Optimal,1,238144,11,8574,47
19976,fpss-outp-fps3,../inputs/case_Western.graphml,10024,12241,4106,5,26049,14885,4,1873.0,1873,0.0,Optimal,32141,316381673,39,453921,165
19977,fpss-outp-fps2,../inputs/case2868rte.graphml,2868,3471,983,6,7362,4273,0,607.0,607,0.0,Optimal,147,771848,18,32851,47
19978,fpss-outp-fps1-fps2,../inputs/case13659pegase.graphml,13659,18625,4024,15,28522,25531,1,2751.0,2751,0.0,Optimal,31,3355476,11,135104,14
19979,fpss-outp-fps2,../inputs/case9241pegase.graphml,9241,14207,2902,18,18562,12516,1,2010.0,2010,0.0,Optimal,3135,9661747,25,183706,147
19980,fpss-outp-fps2,../inputs/case145.graphml,145,422,71,9,805,514,2,18.0,18,0.0,Optimal,701,171096,17,1639,42
19981,fpss-outp-fps3,../inputs/case3012wp.graphml,3012,3566,726,2,8606,4688,1,863.0,863,0.0,Optimal,6138,25565891,39,54964,121
19982,fpss-outp-fps3,../inputs/case1354pegase.graphml,1354,1710,422,12,2534,1871,4,311.0,311,0.0,Optimal,1,41089,6,3188,16
19983,fpss-outp-fps1-fps2-fps3,../inputs/case6495rte.graphml,6495,8084,2344,12,14008,12001,0,1314.0,1314,0.0,Optimal,1,1573223,10,33812,14
19984,fpss-outp-fps1-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,13,18961,14264,3,2010.0,2010,0.0,Optimal,6538,25136839,11,102470,11
19985,fpss-outp-fps2,../inputs/case2869pegase.graphml,2869,3968,869,15,5397,3902,1,612.0,612,0.0,Optimal,1,158319,9,12975,31
19986,fpss-outp-fps1-fps2,../inputs/case1951rte.graphml,1951,2375,651,15,4102,3313,1,393.0,393,0.0,Optimal,1,88134,9,9593,10
19987,fpss-outp-fps2-fps3,../inputs/case89pegase.graphml,89,206,43,6,444,165,3,13.0,13,0.0,Optimal,1,11346,6,223,3
19988,fpss-outp-fps1-fps3,../inputs/case96rts.graphml,73,108,9,0,318,161,0,64.0,64,0.0,Optimal,1,2684,2,58,0
19989,fpss-outp-fps1,../inputs/case2868rte.graphml,2868,3471,983,8,6598,4718,2,600.0,600,0.0,Optimal,192,717508,14,24146,18
19990,fpss-outp-fps2,../inputs/case_ieee30.graphml,30,41,7,0,137,71,1,23.0,23,0.0,Optimal,1,1006,2,28,0
19991,fpss-outp-fps1,../inputs/case9241pegase.graphml,9241,14207,2902,26,17710,13678,2,2010.0,2010,0.0,Optimal,3711,12279858,16,145651,22
19992,fpss-outp-fps2-fps3,../inputs/case145.graphml,145,422,71,14,629,928,2,18.0,18,0.0,Optimal,114,86990,13,927,19
19993,fpss-outp-fps1-fps2-fps3,../inputs/case2848rte.graphml,2848,3442,1023,14,6099,5389,3,585.0,585,0.0,Optimal,1,136965,6,18397,2
19994,fpss-outp-fps2-fps3,../inputs/case89pegase.graphml,89,206,43,4,493,174,2,15.0,15,0.0,Optimal,1,18558,8,398,4
19995,fpss-outp-fps3,../inputs/case2869pegase.graphml,2869,3968,869,6,6691,4179,3,620.0,620,0.0,Optimal,1,557265,20,25186,58
19996,fpss-outp-fps2,../inputs/case2746wop.graphml,2746,3300,709,5,5377,3582,1,681.0,681,0.0,Optimal,64,530954,14,15419,61
19997,fpss-outp-fps1-fps2-fps3,../inputs/case_illinois200.graphml,200,245,44,9,405,328,4,39.0,39,0.0,Optimal,1,5668,3,188,0
19998,fpss-outp-fps1,../inputs/case6470rte.graphml,6470,8066,2352,1,27883,15082,4,2945.0,2945,0.0,Optimal,1,2897665,21,261465,61
19999,fpss-outp-fps1-fps2,../inputs/case_Western.graphml,10024,12241,4106,14,23753,18374,0,1825.0,1825,0.0,Optimal,2424,21580362,18,145987,28
20000,fpss-outp,../inputs/case3012wp.graphml,3012,3566,726,10,5092,3738,2,755.0,755,0.0,Optimal,33,333924,14,16239,52
20001,fpss-outp-fps1,../inputs/case6515rte.graphml,6515,8104,2344,15,13957,10748,1,1315.0,1315,0.0,Optimal,252,2016933,23,192424,63
20002,fpss-outp-fps1,../inputs/case14.graphml,14,20,2,3,40,21,1,3.0,3,0.0,Optimal,1,909,2,17,0
20003,fpss-outp-fps2-fps3,../inputs/case2869pegase.graphml,2869,3968,869,10,5661,4215,3,612.0,612,0.0,Optimal,1,205688,10,13454,31
20004,fpss-outp-fps1-fps2,../inputs/case_ieee30.graphml,30,41,7,4,73,48,1,6.0,6,0.0,Optimal,1,1480,3,37,0
20005,fpss-outp-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,21,27762,46322,0,2726.0,2726,0.0,Optimal,14,3032284,18,217271,96
20006,fpss-outp-fps1-fps3,../inputs/case1888rte.graphml,1888,2308,681,3,5983,3703,2,465.0,465,0.0,Optimal,1773,3054296,14,11199,6
20007,fpss-outp-fps1-fps2,../inputs/case2869pegase.graphml,2869,3968,869,8,6069,4458,1,613.0,613,0.0,Optimal,63,574183,19,19807,19
20008,fpss-outp-fps1-fps2-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,10,30875,54303,4,2817.0,2817,0.0,Optimal,3349,23276228,8,74000,4
20009,fpss-outp-fps1-fps2,../inputs/case6470rte.graphml,6470,8066,2352,15,13851,11262,3,1303.0,1303,0.0,Optimal,75,1550658,15,177469,32
20010,fpss-outp-fps1-fps2-fps3,../inputs/case89pegase.graphml,89,206,43,4,493,206,2,15.0,15,0.0,Optimal,1,12522,8,360,0
20011,fpss-outp-fps1-fps2-fps3,../inputs/case11_iwamoto.graphml,11,11,6,3,30,23,0,2.0,2,0.0,Optimal,1,2556,3,28,0
20012,fpss-outp-fps1-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,7,22185,14912,4,2014.0,2014,0.0,Optimal,1920,10287628,13,132499,10
20013,fpss-outp-fps1-fps2,../inputs/case145.graphml,145,422,71,10,805,618,2,18.0,18,0.0,Optimal,1264,251464,15,1260,12
20014,fpss-outp-fps2,../inputs/case89pegase.graphml,89,206,43,3,509,174,0,17.0,17,0.0,Optimal,1,14613,6,294,3
20015,fpss-outp-fps2,../inputs/case6495rte.graphml,6495,8084,2344,11,14200,9417,4,1314.0,1314,0.0,Optimal,1273,4021387,18,119812,87
20016,fpss-outp-fps1-fps3,../inputs/case6515rte.graphml,6515,8104,2344,16,13941,11469,4,1315.0,1315,0.0,Optimal,781,2901954,13,49995,27
20017,fpss-outp,../inputs/case3375wp.graphml,3374,4068,889,5,6918,4393,3,821.0,821,0.0,Optimal,2634,3836129,17,27758,81
20018,fpss-outp-fps1-fps2-fps3,../inputs/case1951rte.graphml,1951,2375,651,8,4483,3612,2,397.0,397,0.0,Optimal,1,167462,7,8828,2
20019,fpss-outp-fps1-fps2-fps3,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,12098,3,1306.0,1306,0.0,Optimal,3403,9063519,15,108740,11
20020,fpss-outp-fps1-fps2-fps3,../inputs/case_GB2224.graphml,2224,2804,1367,13,6296,5751,1,322.0,322,0.0,Optimal,1935,2860857,24,32943,69
20021,fpss-outp-fps3,../inputs/case3375wp.graphml,3374,4068,889,4,7548,4599,1,829.0,829,0.0,Optimal,1881,6149443,25,39193,101
20022,fpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,2,4721,2272,3,467.0,467,0.0,Optimal,4617,2649848,19,10023,64
20023,fpss-outp-fps2,../inputs/case_Western.graphml,10024,12241,4106,11,23851,14766,0,1825.0,1825,0.0,Optimal,1904,30140501,23,184395,131
20024,fpss-outp-fps1-fps3,../inputs/case5.graphml,5,6,0,2,11,7,0,2.0,2,0.0,Optimal,1,2440,1,5,0
20025,fpss-outp-fps1-fps3,../inputs/case_Texas.graphml,2000,2667,376,8,4045,2967,3,423.0,423,0.0,Optimal,5274,5176572,11,8557,3
20026,fpss-outp,../inputs/case3012wp.graphml,3012,3566,726,2,8606,4666,0,863.0,863,0.0,Optimal,2765,13691600,34,52668,111
20027,fpss-outp-fps1,../inputs/case2746wop.graphml,2746,3300,709,5,5377,3945,4,681.0,681,0.0,Optimal,4160,3589385,10,12820,6
20028,fpss-outp-fps2,../inputs/case_GB2224.graphml,2224,2804,1367,0,11890,5973,3,1017.0,1027,0.009737098344693282,Timeout,1217216,901097302,107,293148,2430
20029,fpss-outp-fps1,../inputs/case_iceland118.graphml,189,203,110,8,463,385,1,39.0,39,0.0,Optimal,1,5650,4,289,0
20030,fpss-outp-fps1-fps3,../inputs/case2868rte.graphml,2868,3471,983,14,6142,4995,2,598.0,598,0.0,Optimal,1,206034,9,21639,4
20031,fpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,0,29983,15292,3,4235.0,4235,0.0,Optimal,1878,7467429,48,290290,1120
20032,fpss-outp-fps3,../inputs/case_ieee30.graphml,30,41,7,3,89,44,3,7.0,7,0.0,Optimal,1,2785,3,37,0
20033,fpss-outp-fps1-fps3,../inputs/case6495rte.graphml,6495,8084,2344,4,18840,12180,2,1424.0,1424,0.0,Optimal,1788,21363366,27,161937,41
20034,fpss-outp-fps2,../inputs/case118.graphml,118,179,11,8,167,130,3,29.0,29,0.0,Optimal,1,4224,4,124,1
20035,fpss-outp-fps2-fps3,../inputs/case_illinois200.graphml,200,245,44,7,413,293,0,40.0,40,0.0,Optimal,1,10002,6,306,1
20036,fpss-outp-fps1,../inputs/case2869pegase.graphml,2869,3968,869,0,13333,7099,0,2063.0,2063,0.0,Optimal,1,475730,26,38871,207
20037,fpss-outp-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,39,16932,12976,4,2010.0,2010,0.0,Optimal,1,1490713,16,148391,131
20038,fpss-outp-fps2,../inputs/case_GBreduced29.graphml,29,50,0,1,129,58,3,15.0,15,0.0,Optimal,1,1826,3,44,0
20039,fpss-outp-fps1,../inputs/case13659pegase.graphml,13659,18625,4024,17,28231,20365,1,2740.0,2740,0.0,Optimal,35,3124060,12,136487,16
20040,fpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,17,28231,17764,2,2740.0,2740,0.0,Optimal,21,2681735,19,159793,118
20041,fpss-outp-fps1-fps2-fps3,../inputs/case89pegase.graphml,89,206,43,2,557,226,0,21.0,21,0.0,Optimal,1,14004,4,185,0
20042,fpss-outp-fps2,../inputs/case_illinois200.graphml,200,245,44,5,464,285,1,45.0,45,0.0,Optimal,1,13545,6,481,2
20043,fpss-outp-fps3,../inputs/case_south_carolina500.graphml,500,584,211,6,1488,789,0,80.0,80,0.0,Optimal,1,41559,3,851,2
20044,fpss-outp-fps1-fps2,../inputs/case6468rte.graphml,6468,8065,2384,0,30031,17793,2,4204.0,4204,0.0,Optimal,1649,8270979,60,773458,438
20045,fpss-outp-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,7,22185,13092,2,2014.0,2014,0.0,Optimal,2156,10586535,29,259191,198
20046,fpss-outp-fps1-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,1,43753,22174,3,4316.0,4316,0.0,Optimal,2019,26426177,16,197652,18
20047,fpss-outp-fps1,../inputs/case_illinois200.graphml,200,245,44,3,599,322,2,57.0,57,0.0,Optimal,39,87391,5,386,1
20048,fpss-outp-fps1,../inputs/case39.graphml,39,46,10,0,163,93,4,29.0,29,0.0,Optimal,1,1053,2,36,0
20049,fpss-outp,../inputs/case_Texas.graphml,2000,2667,376,11,3819,2386,2,412.0,412,0.0,Optimal,18,1237951,10,8769,11
20050,fpss-outp-fps1-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,31,26723,48882,0,2721.0,2721,0.0,Optimal,36,2577937,9,226718,12
20051,fpss-outp,../inputs/case_ieee30.graphml,30,41,7,4,73,40,4,6.0,6,0.0,Optimal,1,1263,4,103,0
20052,fpss-outp-fps2-fps3,../inputs/case_Texas.graphml,2000,2667,376,16,3689,2498,4,411.0,411,0.0,Optimal,352,1277873,9,7108,10
20053,fpss-outp-fps1-fps2,../inputs/case2746wop.graphml,2746,3300,709,3,6696,4286,4,698.0,698,0.0,Optimal,1885,4991790,17,17322,6
20054,fpss-outp-fps2,../inputs/case_south_carolina500.graphml,500,584,211,6,1488,809,0,80.0,80,0.0,Optimal,1,50452,8,1545,2
20055,fpss-outp-fps2-fps3,../inputs/case1354pegase.graphml,1354,1710,422,3,4073,2196,3,379.0,379,0.0,Optimal,2701,1513730,15,8701,45
20056,fpss-outp-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,17,18634,13042,0,2010.0,2010,0.0,Optimal,496,3913231,16,121892,119
20057,fpss-outp-fps1-fps3,../inputs/case1354pegase.graphml,1354,1710,422,13,2495,2070,2,311.0,311,0.0,Optimal,1,34302,3,1362,0
20058,fpss-outp-fps1-fps2-fps3,../inputs/case_south_carolina500.graphml,500,584,211,7,1425,1118,2,78.0,78,0.0,Optimal,1,25511,4,819,0
20059,fpss-outp-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,19,18505,13035,0,2010.0,2010,0.0,Optimal,9055,22207643,17,161448,118
20060,fpss-outp-fps3,../inputs/case_south_carolina500.graphml,500,584,211,4,1680,825,3,89.0,89,0.0,Optimal,3010,966102,10,2287,4
20061,fpss-outp-fps3,../inputs/case_Western.graphml,10024,12241,4106,14,23753,14558,1,1825.0,1825,0.0,Optimal,1907,23660735,23,241054,115
