,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
20045,efpss-inp-outp,../inputs/case2746wp.graphml,2746,3274,704,1,10813,7122,3,1194.0,1194,0.0,Optimal,1897,2174673,19,18028,76
20046,efpss-outp-init-cuts5m100f,../inputs/case30.graphml,30,41,7,3,85,78,1,7.0,7,0.0,Optimal,1,1858,2,21,0
20047,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,4,5199,3125,1,605.0,605,0.0,Optimal,3356,2777563,16,7651,40
20048,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,9,6480,3609,2,322.0,322,0.0,Optimal,1842,1907226,27,13534,194
20049,efpss-outp-init-cuts1m100f,../inputs/case1951rte.graphml,1951,2375,651,6,5006,6879,1,406.0,406,0.0,Optimal,1,295348,15,5553,4
20050,efpss-outp-init-cuts5m100f,../inputs/case145.graphml,145,422,71,20,451,1146,4,18.0,18,0.0,Optimal,1,30555,8,347,10
20051,efpss-inp-outp-init,../inputs/case2746wp.graphml,2746,3274,704,6,5027,7807,3,685.0,685,0.0,Optimal,1,254315,13,4498,1
20052,efpss-outp-init-cuts1m100f,../inputs/case3120sp.graphml,3120,3684,798,7,5493,7221,3,768.0,768,0.0,Optimal,1,375991,12,5040,5
20053,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,12,6127,4830,1,585.0,585,0.0,Optimal,425,607549,17,16375,1117
20054,efpss-inp-outp-init,../inputs/case6ww.graphml,6,11,1,2,31,19,0,2.0,2,0.0,Optimal,1,5961,1,11,0
20055,efpss-outp-init,../inputs/case1354pegase.graphml,1354,1710,422,4,3689,3961,4,340.0,340,0.0,Optimal,1,364429,9,2421,0
20056,efpss-outp-init-cuts1m100f,../inputs/case_GBreduced29.graphml,29,50,0,6,29,29,0,7.0,7,0.0,Optimal,1,2308,2,17,0
20057,efpss-outp-init,../inputs/case1951rte.graphml,1951,2375,651,11,4218,6780,0,393.0,393,0.0,Optimal,1,98952,7,2890,2
20058,efpss-inp-outp-init,../inputs/case1888rte.graphml,1888,2308,681,3,5983,8238,1,465.0,465,0.0,Optimal,1882,2781067,12,5419,0
20059,efpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,4,8163,4159,0,662.0,662,0.0,Optimal,1923,7902798,19,12767,91
20060,efpss-outp-init-cuts1m1000f,../inputs/case6495rte.graphml,6495,8084,2344,3,20256,24143,0,1568.0,1568,0.0,Optimal,43488,192903697,15,28684,7
20061,efpss-outp-init,../inputs/case4gs.graphml,4,4,0,1,12,8,4,2.0,2,0.0,Optimal,1,449,1,1,0
20062,efpss-outp-init-cuts5m1000f,../inputs/case89pegase.graphml,89,206,43,4,493,381,3,15.0,15,0.0,Optimal,1,14927,5,156,0
20063,efpss-inp,../inputs/case6ww.graphml,6,11,1,5,9,9,3,1.0,1,0.0,Optimal,0,519,1,1,0
20064,efpss-outp-init-cuts1m1000f,../inputs/case6515rte.graphml,6515,8104,2344,9,14680,23237,4,1316.0,1316,0.0,Optimal,556,3051421,14,19723,11
20065,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,39,16932,16972,4,2010.0,2010,0.0,Optimal,236,2268685,14,23906,126
20066,efpss-inp,../inputs/case_illinois200.graphml,200,245,44,5,464,342,3,45.0,45,0.0,Optimal,3669,188443,40,3164,176
20067,efpss-outp-init-cuts5m1000f,../inputs/case_Western.graphml,10024,12241,4106,4,28189,38944,3,1928.0,1932,0.002070393374741201,Timeout,119421,900364977,40,104682,15
20068,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,0,9023,8772,2,1624.0,1624,0.0,Optimal,1,150945,11,7508,47
20069,efpss-outp-init-cuts5m1000f,../inputs/case3012wp.graphml,3012,3566,726,8,5138,6818,3,755.0,755,0.0,Optimal,1,150013,9,4361,3
20070,efpss-inp-outp,../inputs/case2736sp.graphml,2736,3265,645,6,4911,4778,0,682.0,682,0.0,Optimal,1,368718,7,4367,27
20071,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,12,6169,5857,1,598.0,598,0.0,Optimal,1,192856,13,6568,23
20072,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,11,14149,10860,1,1303.0,1303,0.0,Optimal,1849,4625560,28,52107,2224
20073,efpss-outp-init-cuts1m1000f,../inputs/case_iceland118.graphml,189,203,110,3,598,765,2,44.0,44,0.0,Optimal,1,21669,2,138,0
20074,efpss-outp-init-cuts1m100f,../inputs/case3375wp.graphml,3374,4068,889,7,6286,8569,1,816.0,816,0.0,Optimal,54,911454,11,6137,8
20075,efpss-inp-outp-init,../inputs/case300.graphml,300,409,66,9,517,812,3,72.0,72,0.0,Optimal,1,8361,2,139,0
20076,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,14,23753,14132,3,1825.0,1825,0.0,Optimal,1955,18511694,22,42556,110
20077,efpss-inp-outp-init,../inputs/case2736sp.graphml,2736,3265,645,3,6506,8010,1,702.0,702,0.0,Optimal,1778,4293318,17,9517,6
20078,efpss-outp-init-cuts5m100f,../inputs/case6468rte.graphml,6468,8065,2384,3,20197,24041,2,1544.0,1544,0.0,Optimal,1724,29740723,25,49226,16
20079,efpss-outp-init-cuts5m1000f,../inputs/case1354pegase.graphml,1354,1710,422,3,4073,4057,3,379.0,379,0.0,Optimal,9640,3647814,9,2609,0
20080,efpss-outp-init,../inputs/case57.graphml,57,78,15,6,97,114,0,12.0,12,0.0,Optimal,1,3366,3,33,0
20081,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,35,17116,23198,0,2010.0,2010,0.0,Optimal,1,1889292,12,17956,6
20082,efpss-outp-init-cuts5m1000f,../inputs/case89pegase.graphml,89,206,43,11,355,362,1,13.0,13,0.0,Optimal,1,5858,3,52,0
20083,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,0,63414,31342,0,10121.0,10122,9.879470460383324e-05,Optimal,1701,10384105,30,172686,990
20084,efpss-outp-init-cuts5m1000f,../inputs/case_illinois200.graphml,200,245,44,11,384,622,3,39.0,39,0.0,Optimal,1,5075,2,112,0
20085,efpss-outp-init-cuts5m100f,../inputs/case89pegase.graphml,89,206,43,13,281,356,0,13.0,13,0.0,Optimal,1,7005,3,71,0
20086,efpss-outp-init-cuts1m100f,../inputs/case3012wp.graphml,3012,3566,726,8,5138,6818,0,755.0,755,0.0,Optimal,1,152799,9,4470,3
20087,efpss-outp-init-cuts1m100f,../inputs/case_GB2224.graphml,2224,2804,1367,3,8393,11222,1,410.0,410,0.0,Optimal,1630,7703440,36,28313,114
20088,efpss-outp-init-cuts1m100f,../inputs/case9241pegase.graphml,9241,14207,2902,24,17988,23228,4,2010.0,2010,0.0,Optimal,139,2621026,13,22103,7
20089,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,0,8852,5866,0,1332.0,1332,0.0,Optimal,2865,773571,17,14240,152
20090,efpss-outp-init-cuts5m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,23220,4,2010.0,2010,0.0,Optimal,1449,5362595,16,24188,10
20091,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,5,4724,3682,1,596.0,596,0.0,Optimal,1803,1662095,37,23106,889
20092,efpss-outp-init-cuts5m1000f,../inputs/case6515rte.graphml,6515,8104,2344,7,15741,23364,0,1324.0,1324,0.0,Optimal,2039,6661043,13,19023,12
20093,efpss-outp-init-cuts5m100f,../inputs/case3012wp.graphml,3012,3566,726,8,5138,6818,2,755.0,755,0.0,Optimal,1,149409,9,4331,3
20094,efpss-outp,../inputs/case89pegase.graphml,89,206,43,4,493,162,2,15.0,15,0.0,Optimal,1,12864,7,265,4
20095,efpss-inp-outp,../inputs/case57.graphml,57,78,15,0,253,161,4,42.0,42,0.0,Optimal,1,1206,2,26,0
20096,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,0,30149,19793,4,4281.0,4281,0.0,Optimal,1834,4579257,36,107272,564
20097,efpss-outp-init-cuts1m1000f,../inputs/case_Western.graphml,10024,12241,4106,17,23720,38187,3,1825.0,1825,0.0,Optimal,2014,20739767,19,39673,6
20098,efpss-outp-init-cuts5m100f,../inputs/case2869pegase.graphml,2869,3968,869,5,7363,8271,0,629.0,629,0.0,Optimal,2435,3718970,10,5421,2
20099,efpss-outp-init-cuts1m100f,../inputs/case6515rte.graphml,6515,8104,2344,12,14077,23181,3,1315.0,1315,0.0,Optimal,1,818761,13,17993,12
20100,efpss-outp,../inputs/case2746wp.graphml,2746,3274,704,7,4866,3463,0,684.0,684,0.0,Optimal,1,234920,10,4335,41
20101,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,1,5393,2961,0,703.0,703,0.0,Optimal,1929,1372277,45,23308,949
20102,efpss-outp-init-cuts1m100f,../inputs/case_GBreduced29.graphml,29,50,0,1,129,58,4,15.0,15,0.0,Optimal,1,1268,2,19,0
20103,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,0,12750,7038,4,2328.0,2328,0.0,Optimal,1,225855,12,9820,81
20104,efpss-outp-init-cuts1m1000f,../inputs/case96rts.graphml,73,108,9,3,200,138,1,20.0,20,0.0,Optimal,1,24167,5,77,0
20105,efpss-outp-init,../inputs/case30.graphml,30,41,7,1,130,98,2,13.0,13,0.0,Optimal,1,1463,2,27,0
20106,efpss-outp-init-cuts1m100f,../inputs/case9.graphml,9,9,4,1,34,29,0,3.0,3,0.0,Optimal,1,3246,2,22,0
20107,efpss-outp-init-cuts5m100f,../inputs/case1888rte.graphml,1888,2308,681,3,5983,6954,2,465.0,465,0.0,Optimal,2180,3035118,10,4456,0
20108,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,9,6391,5877,1,598.0,598,0.0,Optimal,1,215684,12,6573,20
20109,efpss-outp-init-cuts5m1000f,../inputs/case2383wp.graphml,2383,2886,552,6,4406,5771,1,594.0,594,0.0,Optimal,1,207075,7,2301,0
20110,efpss-outp-init-cuts5m100f,../inputs/case2737sop.graphml,2737,3266,655,5,5200,6374,2,685.0,685,0.0,Optimal,398,1000599,9,3981,1
20111,efpss-outp-init-cuts1m100f,../inputs/case145.graphml,145,422,71,7,922,1184,4,18.0,18,0.0,Optimal,1,154105,15,900,12
20112,efpss-outp-init-cuts5m100f,../inputs/case3012wp.graphml,3012,3566,726,8,5138,6818,3,755.0,755,0.0,Optimal,1,149651,9,4368,3
20113,efpss-outp-init-cuts5m100f,../inputs/case_south_carolina500.graphml,500,584,211,5,1560,2498,4,83.0,83,0.0,Optimal,1,116163,5,684,0
20114,efpss-outp-init-cuts1m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,3,31475,25492,3,2229.0,2233,0.0017913121361397223,Timeout,139860,900581781,40,94148,30
20115,efpss-outp,../inputs/case118.graphml,118,179,11,4,280,150,3,30.0,30,0.0,Optimal,1,18858,5,152,1
20116,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,1,12577,6573,4,1395.0,1395,0.0,Optimal,4054,5893733,45,68169,2247
20117,efpss-inp-outp-init,../inputs/case145.graphml,145,422,71,7,922,1298,4,18.0,18,0.0,Optimal,1,164310,13,891,11
20118,efpss-outp-init-cuts5m100f,../inputs/case2868rte.graphml,2868,3471,983,15,6127,10479,2,598.0,598,0.0,Optimal,1,202685,12,5828,2
20119,efpss-inp-outp-init,../inputs/case6468rte.graphml,6468,8065,2384,13,13930,27335,2,1291.0,1291,0.0,Optimal,1,407506,10,14023,6
20120,efpss-inp,../inputs/case_GB2224.graphml,2224,2804,1367,9,6480,4264,1,322.0,322,0.0,Optimal,1708,3642027,66,53701,2235
20121,efpss-inp-outp-init,../inputs/case2869pegase.graphml,2869,3968,869,14,5427,9603,2,612.0,612,0.0,Optimal,1,167199,10,3372,2
20122,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,0,30031,15320,0,4204.0,4204,0.0,Optimal,2076,4968397,37,126197,733
20123,efpss-outp-init-cuts5m1000f,../inputs/case_iceland118.graphml,189,203,110,6,501,744,2,39.0,39,0.0,Optimal,1,8738,3,97,0
20124,efpss-outp-init-cuts5m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,18,18562,23255,4,2010.0,2010,0.0,Optimal,134,3380679,14,20544,9
20125,efpss-outp,../inputs/case11_iwamoto.graphml,11,11,6,4,26,17,3,2.0,2,0.0,Optimal,1,664,3,31,1
20126,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,2,7151,4363,0,693.0,693,0.0,Optimal,4554,13555108,76,63210,1636
20127,efpss-outp-init-cuts1m1000f,../inputs/case30.graphml,30,41,7,0,133,101,0,23.0,23,0.0,Optimal,1,2272,2,29,0
20128,efpss-outp-init-cuts5m100f,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,22998,4,1306.0,1306,0.0,Optimal,125,2438030,14,19670,8
20129,efpss-outp-init-cuts1m100f,../inputs/case1951rte.graphml,1951,2375,651,12,4170,6776,3,393.0,393,0.0,Optimal,1,80197,9,3092,3
20130,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,6,3028,2192,0,316.0,316,0.0,Optimal,24369,3906276,26,8794,397
20131,efpss-outp-init-cuts1m100f,../inputs/case6470rte.graphml,6470,8066,2352,2,23615,25124,2,1901.0,1902,0.0005257623554153522,Timeout,201761,900491302,30,64901,13
20132,efpss-outp-init-cuts5m1000f,../inputs/case89pegase.graphml,89,206,43,12,307,358,2,13.0,13,0.0,Optimal,1,5346,3,44,0
20133,efpss-outp,../inputs/case57.graphml,57,78,15,4,124,77,0,12.0,12,0.0,Optimal,1,8466,3,45,0
20134,efpss-outp-init-cuts5m100f,../inputs/case2848rte.graphml,2848,3442,1023,1,11883,12050,3,1297.0,1297,0.0,Optimal,1,340040,6,5382,0
20135,efpss-outp,../inputs/case30.graphml,30,41,7,6,58,38,1,6.0,6,0.0,Optimal,1,1031,2,23,0
20136,efpss-outp-init-cuts5m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,39,16932,23193,1,2010.0,2010,0.0,Optimal,1,1408845,13,20506,8
20137,efpss-outp-init-cuts5m100f,../inputs/case2868rte.graphml,2868,3471,983,12,6169,10482,0,598.0,598,0.0,Optimal,1,152726,10,5238,2
20138,efpss-inp,../inputs/case14.graphml,14,20,2,1,58,32,3,6.0,6,0.0,Optimal,1,774,3,29,1
20139,efpss-inp-outp-init,../inputs/case_ieee30.graphml,30,41,7,0,137,128,2,23.0,23,0.0,Optimal,1,1981,2,27,0
20140,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,4,8298,6176,3,655.0,655,0.0,Optimal,1978,2807844,20,13447,42
20141,efpss-outp-init-cuts5m1000f,../inputs/case6470rte.graphml,6470,8066,2352,0,29983,29358,0,4235.0,4235,0.0,Optimal,2398,5867149,29,86119,129
20142,efpss-outp-init-cuts5m100f,../inputs/case6468rte.graphml,6468,8065,2384,11,14199,22978,2,1291.0,1291,0.0,Optimal,1,763836,9,14145,8
20143,efpss-outp-init-cuts1m1000f,../inputs/case3012wp.graphml,3012,3566,726,6,5371,6850,0,756.0,756,0.0,Optimal,1,400182,11,4476,5
20144,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,14,3705,3051,0,411.0,411,0.0,Optimal,1964,4976219,34,18308,894
20145,efpss-inp-outp-init,../inputs/case_iceland118.graphml,189,203,110,0,869,1084,0,96.0,96,0.0,Optimal,1,11175,4,493,2
20146,efpss-outp,../inputs/case24_ieee_rts.graphml,24,34,4,5,37,28,1,6.0,6,0.0,Optimal,1,901,4,25,0
20147,efpss-inp-outp-init,../inputs/case2868rte.graphml,2868,3471,983,0,13053,15348,2,1924.0,1924,0.0,Optimal,1,355773,13,11270,26
20148,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,6,434,250,1,42.0,42,0.0,Optimal,1,12141,8,382,3
20149,efpss-outp-init-cuts1m100f,../inputs/case4gs.graphml,4,4,0,2,4,4,2,2.0,2,0.0,Optimal,1,407,1,1,0
20150,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,9,14573,8887,1,1304.0,1304,0.0,Optimal,1,971834,17,20966,86
20151,efpss-outp-init-cuts5m1000f,../inputs/case2848rte.graphml,2848,3442,1023,14,6099,10302,0,585.0,585,0.0,Optimal,1,140905,6,4285,2
20152,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,12,14008,8847,4,1314.0,1314,0.0,Optimal,1,628898,17,20661,59
20153,efpss-inp-outp-init,../inputs/case96rts.graphml,73,108,9,4,132,146,1,19.0,19,0.0,Optimal,1,8039,5,73,0
20154,efpss-inp-outp-init,../inputs/case1888rte.graphml,1888,2308,681,6,4867,8005,1,382.0,382,0.0,Optimal,1,355900,8,3095,0
20155,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,4,5735,4293,1,690.0,690,0.0,Optimal,1797,3208393,51,36501,1169
20156,efpss-outp-init-cuts1m100f,../inputs/case2848rte.graphml,2848,3442,1023,13,6127,10304,4,585.0,585,0.0,Optimal,1,122921,7,4600,2
20157,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,8,21161,17270,1,2011.0,2011,0.0,Optimal,2190,9063839,25,43166,201
20158,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,17,18634,23259,1,2010.0,2010,0.0,Optimal,110,3566189,15,22009,8
20159,efpss-outp-init-cuts5m100f,../inputs/case24_ieee_rts.graphml,24,34,4,2,86,55,0,7.0,7,0.0,Optimal,1,6911,4,30,0
20160,efpss-outp-init-cuts1m1000f,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,23050,0,1314.0,1314,0.0,Optimal,1,1073941,13,15663,11
20161,efpss-inp-outp-init,../inputs/case118.graphml,118,179,11,1,509,342,0,56.0,56,0.0,Optimal,1,9538,2,85,0
20162,efpss-inp-outp-init,../inputs/case_iceland118.graphml,189,203,110,2,697,954,2,52.0,52,0.0,Optimal,1,19683,5,244,0
20163,efpss-outp-init,../inputs/case89pegase.graphml,89,206,43,14,239,353,1,13.0,13,0.0,Optimal,1,4020,2,63,0
20164,efpss-outp-init-cuts1m1000f,../inputs/case1951rte.graphml,1951,2375,651,5,5330,6933,0,417.0,417,0.0,Optimal,38,565708,14,5183,3
20165,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,27,17683,23216,3,2010.0,2010,0.0,Optimal,161,2664530,13,20512,7
20166,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,8,21161,23491,1,2011.0,2011,0.0,Optimal,2396,10239032,16,26906,9
20167,efpss-outp-init-cuts1m100f,../inputs/case6515rte.graphml,6515,8104,2344,6,16553,23480,4,1338.0,1338,0.0,Optimal,1822,8218086,21,33295,15
20168,efpss-outp,../inputs/case9.graphml,9,9,4,0,37,22,0,5.0,5,0.0,Optimal,1,2927,5,78,2
20169,efpss-outp-init-cuts1m1000f,../inputs/case_GB2224.graphml,2224,2804,1367,0,11890,13082,2,1017.0,1027,0.009737098344693282,Timeout,1621121,901498819,98,184022,1091
20170,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,11,4122,3179,3,375.0,375,0.0,Optimal,637,461640,18,10649,699
20171,efpss-outp-init-cuts5m100f,../inputs/case14.graphml,14,20,2,1,58,33,0,6.0,6,0.0,Optimal,1,3200,2,22,0
20172,efpss-outp-init-cuts1m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,2,35975,26992,3,2696.0,2700,0.0014814814814814814,Timeout,153183,900880193,58,169983,41
20173,efpss-outp-init-cuts1m1000f,../inputs/case6470rte.graphml,6470,8066,2352,3,20177,23978,4,1559.0,1559,0.0,Optimal,5666,46908365,21,41195,12
20174,efpss-outp-init-cuts1m1000f,../inputs/case_Texas.graphml,2000,2667,376,6,4231,6830,1,444.0,444,0.0,Optimal,3515,8087794,15,5265,4
20175,efpss-outp-init-cuts1m1000f,../inputs/case6495rte.graphml,6495,8084,2344,12,14008,23056,0,1314.0,1314,0.0,Optimal,1,733381,13,16462,12
20176,efpss-inp-outp-init,../inputs/case2848rte.graphml,2848,3442,1023,9,6360,12305,1,585.0,585,0.0,Optimal,1,187062,8,5168,2
20177,efpss-outp-init-cuts5m100f,../inputs/case3120sp.graphml,3120,3684,798,5,6030,7306,3,770.0,770,0.0,Optimal,4390,5674543,17,9882,7
20178,efpss-inp,../inputs/case3375wp.graphml,3374,4068,889,6,6510,5233,2,818.0,818,0.0,Optimal,1648,2743429,45,42971,1330
20179,efpss-inp-outp-init,../inputs/case1951rte.graphml,1951,2375,651,9,4312,8102,3,396.0,396,0.0,Optimal,1,108854,7,3014,3
20180,efpss-outp-init-cuts5m1000f,../inputs/case300.graphml,300,409,66,1,1255,904,1,141.0,141,0.0,Optimal,1,17119,2,210,0
20181,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,14,23753,14132,0,1825.0,1825,0.0,Optimal,1955,18638348,22,42872,110
20182,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,8,6598,4917,0,600.0,600,0.0,Optimal,2001,1906536,56,32723,1284
20183,efpss-outp-init-cuts1m1000f,../inputs/case30.graphml,30,41,7,6,58,72,2,6.0,6,0.0,Optimal,1,1214,2,22,0
20184,efpss-inp-outp,../inputs/case9.graphml,9,9,4,3,19,20,4,2.0,2,0.0,Optimal,1,981,4,41,1
20185,efpss-inp-outp,../inputs/case300.graphml,300,409,66,11,506,504,3,72.0,72,0.0,Optimal,1,6977,2,137,0
20186,efpss-outp-init,../inputs/case6515rte.graphml,6515,8104,2344,13,13986,23174,0,1315.0,1315,0.0,Optimal,1,667859,12,14884,12
20187,efpss-outp-init-cuts1m1000f,../inputs/case145.graphml,145,422,71,7,922,1184,3,18.0,18,0.0,Optimal,1,151766,16,822,11
20188,efpss-outp-init-cuts5m100f,../inputs/case2869pegase.graphml,2869,3968,869,1,12577,10123,3,1395.0,1395,0.0,Optimal,1,1092025,13,10860,7
20189,efpss-outp-init,../inputs/case6470rte.graphml,6470,8066,2352,14,13866,22889,3,1303.0,1303,0.0,Optimal,1,591190,13,16883,12
20190,efpss-outp-init-cuts1m1000f,../inputs/case24_ieee_rts.graphml,24,34,4,4,47,43,3,6.0,6,0.0,Optimal,1,1442,3,26,0
20191,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,3,20256,11992,4,1568.0,1568,0.0,Optimal,92013,350946504,87,265604,5154
20192,efpss-outp-init-cuts5m100f,../inputs/case2736sp.graphml,2736,3265,645,7,4757,6278,3,682.0,682,0.0,Optimal,1,300121,12,3740,0
20193,efpss-outp-init-cuts5m1000f,../inputs/case1951rte.graphml,1951,2375,651,9,4312,6789,4,396.0,396,0.0,Optimal,1,109457,8,3133,3
20194,efpss-outp-init-cuts5m1000f,../inputs/case_ieee30.graphml,30,41,7,6,62,82,4,6.0,6,0.0,Optimal,1,1584,3,24,0
20195,efpss-inp-outp,../inputs/case4gs.graphml,4,4,0,2,4,4,1,2.0,2,0.0,Optimal,1,373,1,1,0
20196,efpss-outp-init-cuts1m100f,../inputs/case2736sp.graphml,2736,3265,645,3,6506,6649,4,702.0,702,0.0,Optimal,2139,4503689,16,8890,2
20197,efpss-outp-init-cuts1m1000f,../inputs/case_south_carolina500.graphml,500,584,211,11,1365,2470,2,75.0,75,0.0,Optimal,1,21818,3,396,0
20198,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,14,13866,13189,3,1303.0,1303,0.0,Optimal,1,570862,13,15489,61
20199,efpss-outp-init-cuts1m1000f,../inputs/case3375wp.graphml,3374,4068,889,11,6025,8539,4,816.0,816,0.0,Optimal,1,219100,10,5741,8
20200,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,23,18108,23233,3,2010.0,2010,0.0,Optimal,1,1367001,15,23132,11
20201,efpss-outp-init-cuts5m1000f,../inputs/case145.graphml,145,422,71,17,564,1152,2,18.0,18,0.0,Optimal,1,35984,9,386,8
20202,efpss-outp-init-cuts1m1000f,../inputs/case3120sp.graphml,3120,3684,798,0,12750,10328,2,2328.0,2328,0.0,Optimal,1,201016,5,3644,3
20203,efpss-outp-init-cuts1m1000f,../inputs/case1354pegase.graphml,1354,1710,422,5,3364,3896,3,322.0,322,0.0,Optimal,1,141805,11,2628,2
20204,efpss-inp-outp,../inputs/case300.graphml,300,409,66,0,1324,804,0,236.0,236,0.0,Optimal,1,10998,6,797,10
20205,efpss-inp-outp-init,../inputs/case_Western.graphml,10024,12241,4106,10,23895,47003,0,1827.0,1827,0.0,Optimal,2012,23749227,18,43605,7
20206,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,15,3705,3427,3,411.0,411,0.0,Optimal,52,1080575,16,5717,11
20207,efpss-outp-init,../inputs/case96rts.graphml,73,108,9,1,316,186,1,33.0,33,0.0,Optimal,1,3595,3,57,0
20208,efpss-outp,../inputs/case145.graphml,145,422,71,9,805,240,2,18.0,18,0.0,Optimal,339,99259,20,1452,43
20209,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,1,43753,19832,2,4316.0,4316,0.0,Optimal,4092,23950847,25,81779,491
20210,efpss-outp-init,../inputs/case30.graphml,30,41,7,3,85,78,2,7.0,7,0.0,Optimal,1,1786,2,20,0
20211,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,13,13880,8824,3,1303.0,1303,0.0,Optimal,1,667408,15,16683,63
20212,efpss-outp-init-cuts5m1000f,../inputs/case2746wp.graphml,2746,3274,704,3,6631,6739,3,706.0,706,0.0,Optimal,2303,4576906,16,8843,3
20213,efpss-outp-init-cuts1m100f,../inputs/case9241pegase.graphml,9241,14207,2902,41,16891,23192,0,2010.0,2010,0.0,Optimal,4747,15257997,12,19201,9
20214,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,1,28016,15316,2,2973.0,2973,0.0,Optimal,7647,42418804,84,305478,7075
20215,efpss-outp-init,../inputs/case_iceland118.graphml,189,203,110,8,463,739,4,39.0,39,0.0,Optimal,1,5651,3,84,0
20216,efpss-outp-init-cuts5m100f,../inputs/case2848rte.graphml,2848,3442,1023,1,11883,12050,2,1297.0,1297,0.0,Optimal,1,338880,6,5366,0
20217,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,5,5330,4077,4,417.0,417,0.0,Optimal,76,575075,14,6955,36
20218,efpss-outp-init-cuts5m100f,../inputs/case145.graphml,145,422,71,17,564,1152,0,18.0,18,0.0,Optimal,1,37904,10,427,9
20219,efpss-outp-init-cuts1m100f,../inputs/case2869pegase.graphml,2869,3968,869,3,9223,8696,4,730.0,730,0.0,Optimal,1739,11309614,23,15724,5
20220,efpss-outp-init-cuts1m1000f,../inputs/case6470rte.graphml,6470,8066,2352,7,15610,23077,0,1312.0,1312,0.0,Optimal,505,3480647,14,20038,12
20221,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,2,7359,7712,4,647.0,647,0.0,Optimal,3154,9313658,32,20976,12
20222,efpss-outp-init,../inputs/case6495rte.graphml,6495,8084,2344,4,18840,23789,3,1424.0,1424,0.0,Optimal,1745,17455344,25,50122,14
20223,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,15,18715,23264,3,2010.0,2010,0.0,Optimal,618,4983306,17,24200,9
20224,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,2,23615,15424,3,1901.0,1902,0.0005257623554153522,Timeout,258291,900414067,50,114227,255
20225,efpss-outp-init-cuts5m100f,../inputs/case_ieee30.graphml,30,41,7,3,89,88,1,7.0,7,0.0,Optimal,1,3478,2,24,0
20226,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,6,16553,11243,4,1338.0,1338,0.0,Optimal,2026,9028361,68,126067,3092
