,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
8837,efpss-outp,../inputs/case145.graphml,145,422,71,9,805,240,0,18.0,18,0.0,Optimal,1,116872,15,1372,35
8838,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,10,395,245,0,39.0,39,0.0,Optimal,1,7652,4,300,1
8839,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,3,9223,5146,4,730.0,730,0.0,Optimal,2836,19006189,64,119228,1804
8840,efpss-inp-outp,../inputs/case3375wp.graphml,3374,4068,889,0,14161,9434,4,2498.0,2498,0.0,Optimal,61,415736,13,22419,169
8841,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,2,10245,5785,2,882.0,882,0.0,Optimal,4283,12791701,57,129656,2579
8842,efpss,../inputs/case145.graphml,145,422,71,20,451,145,4,18.0,18,0.0,Optimal,1,23968,19,2469,379
8843,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,8,15039,8950,1,1317.0,1317,0.0,Optimal,51,1571579,17,176041,80
8844,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,4,28243,10733,4,2093.0,2094,0.0004775549188156638,Timeout,113541,900434910,94,594121,3804
8845,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,9,20657,9484,4,2010.0,2010,0.0,Optimal,1647,9039760,38,515483,3353
8846,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,5,17585,11415,3,1369.0,1369,0.0,Optimal,2364,14337024,90,800986,4108
8847,efpss,../inputs/case33bw.graphml,33,32,1,2,43,36,2,11.0,11,0.0,Optimal,1,883,2,22,0
8848,efpss,../inputs/case1951rte.graphml,1951,2375,651,12,4170,1956,4,393.0,393,0.0,Optimal,169,315921,16,21421,1947
8849,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,2,23667,13129,0,1917.0,1919,0.0010422094841063053,Timeout,192643,900365673,114,817610,6138
8850,efpss,../inputs/case6468rte.graphml,6468,8065,2384,14,13916,6469,1,1291.0,1291,0.0,Optimal,1810,3531577,20,161367,5730
8851,efpss,../inputs/case_illinois200.graphml,200,245,44,0,874,400,3,156.0,156,0.0,Optimal,2049,103028,39,6217,548
8852,efpss-inp-outp,../inputs/case3012wp.graphml,3012,3566,726,7,5210,5233,2,755.0,755,0.0,Optimal,1,208171,12,14507,42
8853,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,3,5763,3458,2,531.0,538,0.013011152416356878,Timeout,368594,900263629,113,140736,2737
8854,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,8,4698,3397,2,683.0,683,0.0,Optimal,1,178645,12,12027,38
8855,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,40,16932,9242,4,2010.0,2010,0.0,Optimal,1625,6378680,33,217219,4398
8856,efpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,6,6691,3887,4,620.0,620,0.0,Optimal,1,560526,16,21981,54
8857,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,5,25568,17928,1,2038.0,2038,0.0,Optimal,1657,23642377,27,541506,262
8858,efpss,../inputs/case_Texas.graphml,2000,2667,376,8,4045,2033,4,423.0,423,0.0,Optimal,2600,10729274,103,87708,2487
8859,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,1,11195,7142,0,821.0,821,0.0,Optimal,1658,4644415,21,52773,447
8860,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,12,6309,3593,0,322.0,322,0.0,Optimal,1864,2105218,28,27859,177
8861,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,13,13986,13281,4,1315.0,1315,0.0,Optimal,37,936568,17,148626,54
8862,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,5,17508,9330,0,1344.0,1344,0.0,Optimal,1678,9126876,34,255228,194
8863,efpss-outp,../inputs/case89pegase.graphml,89,206,43,13,281,137,0,13.0,13,0.0,Optimal,1,6533,4,230,4
8864,efpss,../inputs/case2746wop.graphml,2746,3300,709,6,5071,2784,4,678.0,678,0.0,Optimal,2292,2159955,55,66944,1872
8865,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,31,17450,9257,3,2010.0,2010,0.0,Optimal,1627,6272395,26,199265,4336
8866,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,12,5534,4470,3,612.0,612,0.0,Optimal,135,424899,18,26136,725
8867,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,3,5983,3505,0,465.0,465,0.0,Optimal,1642,3092777,65,76414,1469
8868,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,5,25568,10198,3,2038.0,2038,0.0,Optimal,2656,30480964,74,732820,4519
8869,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,4,5571,4083,1,416.0,416,0.0,Optimal,3318,2749022,17,19068,63
8870,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,30,17481,16988,2,2010.0,2010,0.0,Optimal,4473,13683193,18,163612,131
8871,efpss-inp,../inputs/case_iceland118.graphml,189,203,110,4,546,358,1,41.0,41,0.0,Optimal,8,41722,16,1632,149
8872,efpss,../inputs/case1888rte.graphml,1888,2308,681,0,8651,3776,0,1244.0,1244,0.0,Optimal,3782,3518149,70,105582,5507
8873,efpss,../inputs/case1354pegase.graphml,1354,1710,422,12,2534,1357,1,311.0,311,0.0,Optimal,1,115428,18,9809,802
8874,efpss-inp-outp,../inputs/case3012wp.graphml,3012,3566,726,7,5210,5233,0,755.0,755,0.0,Optimal,1,327680,14,16072,50
8875,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,4,5722,4286,3,689.0,689,0.0,Optimal,1646,3485431,44,64808,1207
8876,efpss,../inputs/case24_ieee_rts.graphml,24,34,4,2,86,38,0,7.0,7,0.0,Optimal,7,11364,7,176,6
8877,efpss-outp,../inputs/case145.graphml,145,422,71,1,1284,350,2,55.0,55,0.0,Optimal,6112,393097,18,2594,66
8878,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,19,18505,9301,0,2010.0,2010,0.0,Optimal,1653,6743472,27,237515,3161
8879,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,14,13866,8823,3,1303.0,1303,0.0,Optimal,1,631789,13,52926,82
8880,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,11,14149,13212,3,1303.0,1303,0.0,Optimal,1,888885,14,122972,64
8881,efpss,../inputs/case1951rte.graphml,1951,2375,651,0,8852,3902,4,1332.0,1332,0.0,Optimal,2676,3545629,66,103519,5805
8882,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,7,15610,11025,3,1312.0,1312,0.0,Optimal,1810,6987488,76,343014,3231
8883,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,6,4406,2977,2,594.0,594,0.0,Optimal,1,245800,9,8711,31
8884,efpss,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,6580,0,1306.0,1306,0.0,Optimal,1789,8516524,67,344877,6386
8885,efpss,../inputs/case2868rte.graphml,2868,3471,983,4,8298,3191,1,655.0,655,0.0,Optimal,2026,4130171,59,136013,4024
8886,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,15,13901,13231,3,1291.0,1291,0.0,Optimal,1,575323,12,55185,87
8887,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,9,4653,4759,4,683.0,683,0.0,Optimal,1,224476,12,15658,37
8888,efpss-inp-outp,../inputs/case2746wp.graphml,2746,3274,704,0,11305,7614,2,2046.0,2046,0.0,Optimal,1,168188,8,10368,98
8889,efpss-inp,../inputs/case_iceland118.graphml,189,203,110,4,546,358,4,41.0,41,0.0,Optimal,1,43688,18,1819,146
8890,efpss,../inputs/case300.graphml,300,409,66,8,526,302,4,72.0,72,0.0,Optimal,1,13895,10,1204,131
8891,efpss,../inputs/case3012wp.graphml,3012,3566,726,4,6235,3212,3,762.0,762,0.0,Optimal,1753,4576710,50,77866,2240
8892,efpss-outp,../inputs/case89pegase.graphml,89,206,43,5,468,157,1,14.0,14,0.0,Optimal,1,13317,7,319,3
8893,efpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,4,8163,4159,1,662.0,662,0.0,Optimal,1787,7133734,14,22505,87
8894,efpss,../inputs/case3012wp.graphml,3012,3566,726,9,5102,3013,3,755.0,755,0.0,Optimal,1844,2066038,38,52330,1759
8895,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,12,13995,8859,0,1291.0,1291,0.0,Optimal,1,606028,13,44284,87
8896,efpss,../inputs/case_Texas.graphml,2000,2667,376,11,3819,2010,2,412.0,412,0.0,Optimal,7660,12552280,64,48348,2029
8897,efpss,../inputs/case39.graphml,39,46,10,4,76,40,3,9.0,9,0.0,Optimal,1,3735,9,297,38
8898,efpss-outp,../inputs/case145.graphml,145,422,71,10,805,240,2,18.0,18,0.0,Optimal,1,127169,13,1178,36
8899,efpss-outp,../inputs/case1951rte.graphml,1951,2375,651,13,4131,2604,0,393.0,393,0.0,Optimal,1,96427,12,8065,16
8900,efpss-inp-outp,../inputs/case14.graphml,14,20,2,1,58,34,3,6.0,6,0.0,Optimal,1,980,3,21,0
8901,efpss-outp,../inputs/case24_ieee_rts.graphml,24,34,4,3,59,33,0,6.0,6,0.0,Optimal,1,2490,4,28,0
8902,efpss-inp,../inputs/case145.graphml,145,422,71,10,805,283,3,18.0,18,0.0,Optimal,288,97868,20,2215,147
8903,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,32,17354,9254,0,2010.0,2010,0.0,Optimal,1643,5983080,39,162868,4429
8904,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,6,501,304,3,39.0,39,0.0,Optimal,1,5595,4,238,0
8905,efpss,../inputs/case24_ieee_rts.graphml,24,34,4,2,86,38,2,7.0,7,0.0,Optimal,7,8997,8,176,7
8906,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,9,5102,3739,4,755.0,755,0.0,Optimal,1,269542,15,16856,60
8907,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,13,6156,5856,1,598.0,598,0.0,Optimal,1,160571,11,26203,23
8908,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,13,13986,8862,1,1315.0,1315,0.0,Optimal,1,648787,12,130674,58
8909,efpss-inp-outp,../inputs/case2869pegase.graphml,2869,3968,869,10,5661,5350,4,612.0,612,0.0,Optimal,1,171738,9,12718,34
8910,efpss-outp,../inputs/case89pegase.graphml,89,206,43,4,493,162,0,15.0,15,0.0,Optimal,1,15748,9,467,4
8911,efpss-outp,../inputs/case2746wop.graphml,2746,3300,709,3,6696,3847,4,698.0,698,0.0,Optimal,1859,4511237,26,33094,97
8912,efpss,../inputs/case1951rte.graphml,1951,2375,651,2,6947,2566,1,616.0,616,0.0,Optimal,2505,4049933,57,66140,2336
8913,efpss-inp,../inputs/case4gs.graphml,4,4,0,1,12,8,4,2.0,2,0.0,Optimal,1,373,1,1,0
8914,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,6,16457,11146,0,1325.0,1325,0.0,Optimal,1649,8688221,79,401236,3462
8915,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,6,4231,2434,1,444.0,444,0.0,Optimal,2732,6240186,19,14800,27
8916,efpss,../inputs/case_GB2224.graphml,2224,2804,1367,3,8393,2588,4,410.0,410,0.0,Optimal,3556,13694775,55,134897,5878
8917,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,32,17354,12156,1,2010.0,2010,0.0,Optimal,473,2951427,16,223088,138
8918,efpss-outp,../inputs/case24_ieee_rts.graphml,24,34,4,2,86,42,3,7.0,7,0.0,Optimal,1,1431,3,24,0
8919,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,9,6391,4894,0,598.0,598,0.0,Optimal,383,692133,27,36793,1220
8920,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,3,5975,3971,4,623.0,623,0.0,Optimal,3135,9764999,48,54091,1266
8921,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,4,6235,4693,0,762.0,762,0.0,Optimal,1864,5593282,66,76405,1351
8922,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,27,17683,14093,1,2010.0,2010,0.0,Optimal,1752,6798466,44,359558,2034
8923,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,8,4698,4764,3,683.0,683,0.0,Optimal,1,173261,11,11243,33
8924,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,3,20304,12030,3,1577.0,1577,0.0,Optimal,13267,102448644,85,462018,5611
8925,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,9,6391,3875,1,598.0,598,0.0,Optimal,1,284201,14,25620,26
8926,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,0,5915,3483,4,969.0,969,0.0,Optimal,1592,765931,40,32656,1612
8927,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,2,9809,6449,0,518.0,518,0.0,Optimal,1697,12678199,49,107422,430
8928,efpss-inp,../inputs/case118.graphml,118,179,11,7,175,153,4,29.0,29,0.0,Optimal,1,7066,9,307,13
8929,efpss-outp,../inputs/case5.graphml,5,6,0,3,5,5,4,2.0,2,0.0,Optimal,1,478,1,1,0
8930,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,6,7362,4001,1,607.0,607,0.0,Optimal,1,397114,17,27542,43
8931,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,21,18221,14115,3,2010.0,2010,0.0,Optimal,1691,7300940,31,343685,1967
8932,efpss-inp-outp,../inputs/case6ww.graphml,6,11,1,2,31,16,2,2.0,2,0.0,Optimal,1,957,1,3,0
8933,efpss,../inputs/case2746wp.graphml,2746,3274,704,0,11305,5492,4,2046.0,2046,0.0,Optimal,3632,1659488,34,66586,4380
8934,efpss,../inputs/case2869pegase.graphml,2869,3968,869,15,5397,2869,4,612.0,612,0.0,Optimal,3618,1895467,17,26249,2602
8935,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,14,6099,3871,2,585.0,585,0.0,Optimal,1,132105,8,18279,26
8936,efpss,../inputs/case89pegase.graphml,89,206,43,8,422,107,1,13.0,13,0.0,Optimal,1,18909,16,1181,100
8937,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,13,6156,4873,1,598.0,598,0.0,Optimal,61,390830,22,36020,1126
8938,efpss-outp,../inputs/case1951rte.graphml,1951,2375,651,0,8852,4553,3,1332.0,1332,0.0,Optimal,2904,654179,17,21884,163
8939,efpss-outp,../inputs/case300.graphml,300,409,66,4,683,395,4,76.0,76,0.0,Optimal,1,19079,9,831,6
8940,efpss,../inputs/case14.graphml,14,20,2,2,46,21,2,4.0,4,0.0,Optimal,1,2266,5,53,2
8941,efpss,../inputs/case_iceland118.graphml,189,203,110,0,869,378,0,96.0,96,0.0,Optimal,2051,134275,35,6429,556
8942,efpss-inp-outp,../inputs/case33bw.graphml,33,32,1,2,43,38,2,11.0,11,0.0,Optimal,1,909,2,27,0
8943,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,19,18505,12203,4,2010.0,2010,0.0,Optimal,4837,13812341,20,177609,138
8944,efpss-inp,../inputs/case300.graphml,300,409,66,11,506,438,2,72.0,72,0.0,Optimal,1,10740,6,664,48
8945,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,5,5187,4179,1,684.0,684,0.0,Optimal,1871,3061958,53,57899,1095
8946,efpss-inp,../inputs/case39.graphml,39,46,10,3,88,68,2,9.0,9,0.0,Optimal,1,5648,9,223,16
8947,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,5,5330,3426,0,417.0,417,0.0,Optimal,1797,1902058,73,62751,1322
8948,efpss-inp-outp,../inputs/case4gs.graphml,4,4,0,2,4,4,4,2.0,2,0.0,Optimal,1,304,1,1,0
8949,efpss-inp-outp,../inputs/case3375wp.graphml,3374,4068,889,8,6150,6073,1,816.0,816,0.0,Optimal,1005,1272264,11,19154,62
8950,efpss-inp,../inputs/case14.graphml,14,20,2,4,24,20,2,3.0,3,0.0,Optimal,1,650,2,12,0
8951,efpss-inp,../inputs/case39.graphml,39,46,10,5,71,64,2,9.0,9,0.0,Optimal,22,7348,10,254,19
8952,efpss-inp,../inputs/case30.graphml,30,41,7,4,69,46,2,6.0,6,0.0,Optimal,1,1765,5,89,5
8953,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,3,6506,4482,2,702.0,702,0.0,Optimal,1607,4661059,59,72437,1407
8954,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,1,27935,13224,0,2916.0,2916,0.0,Optimal,1600,8022944,25,157108,314
8955,efpss-inp-outp,../inputs/case145.graphml,145,422,71,13,699,345,4,18.0,18,0.0,Optimal,1,51449,13,1005,25
8956,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,8,6598,5900,1,600.0,600,0.0,Optimal,1,396348,15,28790,28
8957,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,13,13986,8862,0,1315.0,1315,0.0,Optimal,7,854477,14,123679,62
8958,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,9,3973,2401,1,417.0,417,0.0,Optimal,2059,2142700,15,10448,24
8959,efpss-inp,../inputs/case_illinois200.graphml,200,245,44,7,413,334,3,40.0,40,0.0,Optimal,27,45730,33,2137,135
8960,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,22,18177,12187,4,2010.0,2010,0.0,Optimal,5247,15548088,17,162735,146
8961,efpss-inp-outp,../inputs/case2383wp.graphml,2383,2886,552,8,4143,4145,4,594.0,594,0.0,Optimal,1,103929,8,7441,25
8962,efpss-inp-outp,../inputs/case118.graphml,118,179,11,9,158,162,4,29.0,29,0.0,Optimal,1,2481,4,114,1
8963,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,3,32757,24831,0,2011.0,2021,0.0049480454499962875,Timeout,45218,900409560,71,1016634,354
8964,efpss,../inputs/case2848rte.graphml,2848,3442,1023,1,11883,4596,4,1297.0,1297,0.0,Optimal,4227,8900613,55,132071,3968
8965,efpss-outp,../inputs/case5.graphml,5,6,0,1,17,10,1,3.0,3,0.0,Optimal,1,449,2,4,0
8966,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,37,16971,9243,4,2010.0,2010,0.0,Optimal,1592,6379772,32,222014,4447
8967,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,35,17116,12149,0,2010.0,2010,0.0,Optimal,795,4093515,17,162284,148
8968,efpss-inp,../inputs/case2746wop.graphml,2746,3300,709,1,10908,6444,3,1187.0,1187,0.0,Optimal,2019,3166138,31,58153,1697
8969,efpss,../inputs/case89pegase.graphml,89,206,43,8,422,107,3,13.0,13,0.0,Optimal,1,23332,18,1282,106
8970,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,14,6282,3591,1,322.0,322,0.0,Optimal,1842,1939360,27,32996,174
8971,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,8,4143,3593,3,594.0,594,0.0,Optimal,317,384793,21,20001,665
8972,efpss,../inputs/case_Western.graphml,10024,12241,4106,0,48202,20048,4,5974.0,5974,0.0,Optimal,7467,53646781,100,898990,34691
8973,efpss-outp,../inputs/case145.graphml,145,422,71,15,614,225,4,18.0,18,0.0,Optimal,5,73609,11,763,20
8974,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,11,6235,3882,1,585.0,585,0.0,Optimal,1,187172,10,24078,36
8975,efpss,../inputs/case1354pegase.graphml,1354,1710,422,2,4721,1850,0,467.0,467,0.0,Optimal,1849,1925995,59,37728,1142
8976,efpss-inp,../inputs/case89pegase.graphml,89,206,43,6,444,182,2,13.0,13,0.0,Optimal,131,42434,25,1621,86
8977,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,9,4653,3392,4,683.0,683,0.0,Optimal,1,332100,22,16976,45
8978,efpss,../inputs/case6470rte.graphml,6470,8066,2352,10,14303,6508,3,1303.0,1303,0.0,Optimal,2684,5714611,26,240101,5908
8979,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,9269,0,2010.0,2010,0.0,Optimal,1713,7182728,39,170801,4460
8980,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,41,16891,12143,2,2010.0,2010,0.0,Optimal,97,1774220,15,149795,153
8981,efpss,../inputs/case_iceland118.graphml,189,203,110,3,598,215,2,44.0,44,0.0,Optimal,592,74866,24,2901,304
8982,efpss-outp,../inputs/case57.graphml,57,78,15,0,253,129,0,42.0,42,0.0,Optimal,1,2578,2,47,0
8983,efpss,../inputs/case2848rte.graphml,2848,3442,1023,7,6927,2939,1,587.0,587,0.0,Optimal,1747,2041871,48,79516,3219
8984,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,40,16932,12144,2,2010.0,2010,0.0,Optimal,183,2261622,20,158757,154
8985,efpss-outp,../inputs/case6ww.graphml,6,11,1,4,19,9,0,1.0,1,0.0,Optimal,1,2594,2,13,0
8986,efpss,../inputs/case33bw.graphml,33,32,1,3,34,33,1,11.0,11,0.0,Optimal,1,766,1,6,0
8987,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,3,32757,16029,2,2012.0,2022,0.004945598417408506,Timeout,48535,900455906,73,1087306,352
8988,efpss,../inputs/case2746wp.graphml,2746,3274,704,5,5339,2834,4,687.0,687,0.0,Optimal,1790,2851462,47,63054,1962
8989,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,26,17710,16996,1,2010.0,2010,0.0,Optimal,5373,17328223,14,147686,140
8990,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,0,48202,24154,1,5974.0,5974,0.0,Optimal,1,2207250,19,316499,851
8991,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,14,1337,996,4,75.0,75,0.0,Optimal,73,124550,19,5701,554
8992,efpss-inp-outp,../inputs/case39.graphml,39,46,10,2,130,92,2,10.0,10,0.0,Optimal,1,2408,3,42,0
8993,efpss-outp,../inputs/case_ieee30.graphml,30,41,7,1,134,64,0,12.0,12,0.0,Optimal,1,2532,3,37,0
8994,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,0,45305,21384,3,6600.0,6600,0.0,Optimal,1829,7327289,36,719224,939
8995,efpss-inp-outp,../inputs/case_GBreduced29.graphml,29,50,0,3,80,40,4,8.0,8,0.0,Optimal,1,1755,2,21,0
8996,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,10,3863,2390,3,413.0,413,0.0,Optimal,4434,3280123,19,11697,21
8997,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,8,15018,13340,3,1294.0,1294,0.0,Optimal,4397,10617083,19,173044,99
8998,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,0,8852,5866,1,1332.0,1332,0.0,Optimal,3956,871255,16,21257,143
8999,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,5,17508,11325,1,1344.0,1344,0.0,Optimal,2132,11424441,73,370832,3780
9000,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,12,13995,13238,2,1291.0,1291,0.0,Optimal,1,663930,13,56227,92
9001,efpss,../inputs/case1354pegase.graphml,1354,1710,422,6,3028,1417,4,316.0,316,0.0,Optimal,985,398426,31,18683,931
9002,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,14,13916,8840,1,1314.0,1314,0.0,Optimal,122,1290277,15,135700,61
9003,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,6,7362,4001,2,607.0,607,0.0,Optimal,1,397129,17,27687,43
9004,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,21,18221,17017,3,2010.0,2010,0.0,Optimal,3795,11376287,16,148654,141
9005,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,7,6927,4919,3,587.0,587,0.0,Optimal,2066,2521201,55,79191,1525
9006,efpss,../inputs/case_GB2224.graphml,2224,2804,1367,8,6660,2262,3,323.0,323,0.0,Optimal,1632,3204970,63,102700,4368
9007,efpss-outp,../inputs/case89pegase.graphml,89,206,43,2,557,182,2,21.0,21,0.0,Optimal,1,23483,13,660,6
9008,efpss,../inputs/case_south_carolina500.graphml,500,584,211,13,1365,502,3,75.0,75,0.0,Optimal,63,102174,21,8284,1133
9009,efpss,../inputs/case6470rte.graphml,6470,8066,2352,11,14149,6494,2,1303.0,1303,0.0,Optimal,2550,5442983,19,127706,5916
9010,efpss,../inputs/case2746wop.graphml,2746,3300,709,1,10908,5013,0,1187.0,1187,0.0,Optimal,3101,4685743,46,73568,2100
9011,efpss,../inputs/case_ieee30.graphml,30,41,7,2,104,42,3,8.0,8,0.0,Optimal,1,9203,17,364,28
9012,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,16,6111,5853,2,598.0,598,0.0,Optimal,1,263393,17,25393,27
9013,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,0,874,575,1,156.0,156,0.0,Optimal,1,4768,4,358,11
9014,efpss-inp,../inputs/case118.graphml,118,179,11,7,175,153,2,29.0,29,0.0,Optimal,1,5685,9,323,14
9015,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,7,4231,3604,2,594.0,594,0.0,Optimal,319,466546,25,22932,759
9016,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,13,13880,8824,2,1303.0,1303,0.0,Optimal,1,658015,13,112331,84
9017,efpss,../inputs/case6470rte.graphml,6470,8066,2352,6,16457,6780,0,1325.0,1325,0.0,Optimal,1573,8996165,73,744133,7071
9018,efpss-inp,../inputs/case4gs.graphml,4,4,0,2,4,4,0,2.0,2,0.0,Optimal,1,1553,1,3,0
9019,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,5,531,309,4,40.0,40,0.0,Optimal,1,10711,4,311,1
9020,efpss-outp,../inputs/case118.graphml,118,179,11,7,175,131,0,29.0,29,0.0,Optimal,1,5927,4,127,1
9021,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,1,27935,15219,3,2916.0,2916,0.0,Optimal,7644,41382858,80,858112,7067
9022,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,31,17450,14085,4,2010.0,2010,0.0,Optimal,1682,7434319,38,340124,1948
9023,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,1,27945,17612,4,2969.0,2969,0.0,Optimal,1667,8544828,27,277815,248
9024,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,2,697,358,3,52.0,52,0.0,Optimal,1,18102,6,453,5
9025,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,0,13053,6719,4,1924.0,1924,0.0,Optimal,1,364229,15,30722,243
9026,efpss,../inputs/case1951rte.graphml,1951,2375,651,15,4102,1951,2,393.0,393,0.0,Optimal,1,197982,14,20072,3099
9027,efpss,../inputs/case1951rte.graphml,1951,2375,651,5,5330,2113,1,417.0,417,0.0,Optimal,1861,2070423,73,71321,2560
9028,efpss-inp-outp,../inputs/case118.graphml,118,179,11,7,175,164,1,29.0,29,0.0,Optimal,1,4534,4,123,1
9029,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,1,7916,4325,0,864.0,864,0.0,Optimal,2687,3242407,55,76495,1869
9030,efpss-inp-outp,../inputs/case3012wp.graphml,3012,3566,726,9,5102,5220,0,755.0,755,0.0,Optimal,39,357928,14,10718,49
9031,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,12,4062,3174,2,375.0,375,0.0,Optimal,57,264905,21,15833,751
9032,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,2,7151,4363,2,693.0,693,0.0,Optimal,4272,12558123,69,93772,1564
9033,efpss,../inputs/case2848rte.graphml,2848,3442,1023,0,12983,5696,2,1869.0,1869,0.0,Optimal,5245,7856878,73,176309,8535
